key_id,Player Name,player_id,position_code,position_name,team_code,team_id,team_name,tournament_id,tournament_name,Sum of shirt_number
199,Bart McGhee,P-65185,FW,forward,USA,T-83,United States,WC-1930,1930 FIFA Men's World Cup,0
200,George Moorhouse,P-25155,DF,defender,USA,T-83,United States,WC-1930,1930 FIFA Men's World Cup,0
201,Arnie Oliver,P-46121,FW,forward,USA,T-83,United States,WC-1930,1930 FIFA Men's World Cup,0
202,Bert Patenaude,P-71973,FW,forward,USA,T-83,United States,WC-1930,1930 FIFA Men's World Cup,0
203,Philip Slone,P-47437,MF,midfielder,USA,T-83,United States,WC-1930,1930 FIFA Men's World Cup,0
204,Raphael Tracey,P-04110,FW,forward,USA,T-83,United States,WC-1930,1930 FIFA Men's World Cup,0
205,Frank Vaughn,P-49855,DF,defender,USA,T-83,United States,WC-1930,1930 FIFA Men's World Cup,0
206,Alexander Wood,P-56459,DF,defender,USA,T-83,United States,WC-1930,1930 FIFA Men's World Cup,0
207,JosÃ© Leandro Andrade,P-63826,MF,midfielder,URY,T-84,Uruguay,WC-1930,1930 FIFA Men's World Cup,0
208,Peregrino Anselmo,P-57352,FW,forward,URY,T-84,Uruguay,WC-1930,1930 FIFA Men's World Cup,0
209,Enrique Ballesteros,P-63987,GK,goal keeper,URY,T-84,Uruguay,WC-1930,1930 FIFA Men's World Cup,0
210,Juan Carlos Calvo,P-47453,FW,forward,URY,T-84,Uruguay,WC-1930,1930 FIFA Men's World Cup,0
211,Miguel Capuccini,P-76186,GK,goal keeper,URY,T-84,Uruguay,WC-1930,1930 FIFA Men's World Cup,0
212,HÃ©ctor Castro,P-54697,FW,forward,URY,T-84,Uruguay,WC-1930,1930 FIFA Men's World Cup,0
213,Pedro Cea,P-18628,FW,forward,URY,T-84,Uruguay,WC-1930,1930 FIFA Men's World Cup,0
214,Pablo Dorado,P-38674,FW,forward,URY,T-84,Uruguay,WC-1930,1930 FIFA Men's World Cup,0
215,Lorenzo FernÃ¡ndez,P-53856,MF,midfielder,URY,T-84,Uruguay,WC-1930,1930 FIFA Men's World Cup,0
216,Ãlvaro Gestido,P-39785,MF,midfielder,URY,T-84,Uruguay,WC-1930,1930 FIFA Men's World Cup,0
217,Santos Iriarte,P-31959,FW,forward,URY,T-84,Uruguay,WC-1930,1930 FIFA Men's World Cup,0
218,Ernesto Mascheroni,P-49150,DF,defender,URY,T-84,Uruguay,WC-1930,1930 FIFA Men's World Cup,0
219,Ãngel Melogno,P-55304,MF,midfielder,URY,T-84,Uruguay,WC-1930,1930 FIFA Men's World Cup,0
220,JosÃ© Nasazzi,P-76270,DF,defender,URY,T-84,Uruguay,WC-1930,1930 FIFA Men's World Cup,0
221,Pedro Petrone,P-93278,FW,forward,URY,T-84,Uruguay,WC-1930,1930 FIFA Men's World Cup,0
222,Conduelo PÃ­riz,P-41238,MF,midfielder,URY,T-84,Uruguay,WC-1930,1930 FIFA Men's World Cup,0
223,Emilio Recoba,P-63026,DF,defender,URY,T-84,Uruguay,WC-1930,1930 FIFA Men's World Cup,0
224,Carlos Riolfo,P-98216,MF,midfielder,URY,T-84,Uruguay,WC-1930,1930 FIFA Men's World Cup,0
225,Zoilo Saldombide,P-93344,FW,forward,URY,T-84,Uruguay,WC-1930,1930 FIFA Men's World Cup,0
226,HÃ©ctor Scarone,P-44201,FW,forward,URY,T-84,Uruguay,WC-1930,1930 FIFA Men's World Cup,0
227,Domingo Tejera,P-86932,DF,defender,URY,T-84,Uruguay,WC-1930,1930 FIFA Men's World Cup,0
228,Santos UrdinarÃ¡n,P-17569,FW,forward,URY,T-84,Uruguay,WC-1930,1930 FIFA Men's World Cup,0
229,Milorad ArsenijeviÄ‡,P-72808,MF,midfielder,YUG,T-87,Yugoslavia,WC-1930,1930 FIFA Men's World Cup,0
230,Ivan Bek,P-43734,FW,forward,YUG,T-87,Yugoslavia,WC-1930,1930 FIFA Men's World Cup,0
231,MomÄilo ÄokiÄ‡,P-13261,MF,midfielder,YUG,T-87,Yugoslavia,WC-1930,1930 FIFA Men's World Cup,0
232,Branislav HrnjiÄek,P-15059,MF,midfielder,YUG,T-87,Yugoslavia,WC-1930,1930 FIFA Men's World Cup,0
233,Milutin IvkoviÄ‡,P-44887,DF,defender,YUG,T-87,Yugoslavia,WC-1930,1930 FIFA Men's World Cup,0
234,Milovan JakÅ¡iÄ‡,P-24808,GK,goal keeper,YUG,T-87,Yugoslavia,WC-1930,1930 FIFA Men's World Cup,0
235,Blagoje MarjanoviÄ‡,P-75929,FW,forward,YUG,T-87,Yugoslavia,WC-1930,1930 FIFA Men's World Cup,0
236,Bozidar MarkoviÄ‡,P-10671,FW,forward,YUG,T-87,Yugoslavia,WC-1930,1930 FIFA Men's World Cup,0
237,Dragoslav MihajloviÄ‡,P-19712,DF,defender,YUG,T-87,Yugoslavia,WC-1930,1930 FIFA Men's World Cup,0
238,Dragutin NajdanoviÄ‡,P-91900,FW,forward,YUG,T-87,Yugoslavia,WC-1930,1930 FIFA Men's World Cup,0
239,Branislav SekuliÄ‡,P-94965,FW,forward,YUG,T-87,Yugoslavia,WC-1930,1930 FIFA Men's World Cup,0
240,Teofilo SpasojeviÄ‡,P-74878,MF,midfielder,YUG,T-87,Yugoslavia,WC-1930,1930 FIFA Men's World Cup,0
241,LjubiÅ¡a StefanoviÄ‡,P-62267,DF,defender,YUG,T-87,Yugoslavia,WC-1930,1930 FIFA Men's World Cup,0
242,Milan StojanoviÄ‡,P-55273,GK,goal keeper,YUG,T-87,Yugoslavia,WC-1930,1930 FIFA Men's World Cup,0
243,Aleksandar TirnaniÄ‡,P-43349,FW,forward,YUG,T-87,Yugoslavia,WC-1930,1930 FIFA Men's World Cup,0
244,Dragomir ToÅ¡iÄ‡,P-59061,DF,defender,YUG,T-87,Yugoslavia,WC-1930,1930 FIFA Men's World Cup,0
245,ÄorÄ‘e VujadinoviÄ‡,P-33565,FW,forward,YUG,T-87,Yugoslavia,WC-1930,1930 FIFA Men's World Cup,0
246,Ernesto AlbarracÃ­n,P-32516,MF,midfielder,ARG,T-03,Argentina,WC-1934,1934 FIFA Men's World Cup,0
247,RamÃ³n Astudillo,P-42498,DF,defender,ARG,T-03,Argentina,WC-1934,1934 FIFA Men's World Cup,0
248,Ernesto Belis,P-11019,DF,defender,ARG,T-03,Argentina,WC-1934,1934 FIFA Men's World Cup,0
249,Enrique Chimento,P-21951,DF,defender,ARG,T-03,Argentina,WC-1934,1934 FIFA Men's World Cup,0
250,Alfredo Devincenzi,P-05185,FW,forward,ARG,T-03,Argentina,WC-1934,1934 FIFA Men's World Cup,0
251,HÃ©ctor Freschi,P-98837,GK,goal keeper,ARG,T-03,Argentina,WC-1934,1934 FIFA Men's World Cup,0
252,Alberto Galateo,P-61839,FW,forward,ARG,T-03,Argentina,WC-1934,1934 FIFA Men's World Cup,0
253,Ãngel Grippa,P-33940,GK,goal keeper,ARG,T-03,Argentina,WC-1934,1934 FIFA Men's World Cup,0
254,Roberto IraÃ±eta,P-82803,FW,forward,ARG,T-03,Argentina,WC-1934,1934 FIFA Men's World Cup,0
255,Luis Izzeta,P-02358,FW,forward,ARG,T-03,Argentina,WC-1934,1934 FIFA Men's World Cup,0
256,Arcadio LÃ³pez,P-32246,MF,midfielder,ARG,T-03,Argentina,WC-1934,1934 FIFA Men's World Cup,0
257,Alfonso Lorenzo,P-05772,MF,midfielder,ARG,T-03,Argentina,WC-1934,1934 FIFA Men's World Cup,0
258,JosÃ© Nehin,P-64351,MF,midfielder,ARG,T-03,Argentina,WC-1934,1934 FIFA Men's World Cup,0
259,Juan Pedevilla,P-15166,DF,defender,ARG,T-03,Argentina,WC-1934,1934 FIFA Men's World Cup,0
260,Francisco PÃ©rez,P-16377,FW,forward,ARG,T-03,Argentina,WC-1934,1934 FIFA Men's World Cup,0
261,Francisco RÃºa,P-94114,FW,forward,ARG,T-03,Argentina,WC-1934,1934 FIFA Men's World Cup,0
262,Constantino Urbieta Sosa,P-33461,MF,midfielder,ARG,T-03,Argentina,WC-1934,1934 FIFA Men's World Cup,0
263,Federico Wilde,P-95620,FW,forward,ARG,T-03,Argentina,WC-1934,1934 FIFA Men's World Cup,0
264,Josef Bican,P-51668,FW,forward,AUT,T-05,Austria,WC-1934,1934 FIFA Men's World Cup,0
265,Georg Braun,P-37758,FW,forward,AUT,T-05,Austria,WC-1934,1934 FIFA Men's World Cup,0
266,Franz Cisar,P-72888,DF,defender,AUT,T-05,Austria,WC-1934,1934 FIFA Men's World Cup,0
267,Friederich Franzl,P-28322,GK,goal keeper,AUT,T-05,Austria,WC-1934,1934 FIFA Men's World Cup,0
268,Josef Hassmann,P-32150,FW,forward,AUT,T-05,Austria,WC-1934,1934 FIFA Men's World Cup,0
269,Leopold Hofmann,P-94617,MF,midfielder,AUT,T-05,Austria,WC-1934,1934 FIFA Men's World Cup,0
270,Johann Horvath,P-51711,FW,forward,AUT,T-05,Austria,WC-1934,1934 FIFA Men's World Cup,0
271,Anton Janda,P-92579,DF,defender,AUT,T-05,Austria,WC-1934,1934 FIFA Men's World Cup,0
272,Matthias Kaburek,P-48419,FW,forward,AUT,T-05,Austria,WC-1934,1934 FIFA Men's World Cup,0
273,Peter Platzer,P-14775,GK,goal keeper,AUT,T-05,Austria,WC-1934,1934 FIFA Men's World Cup,0
274,Rudolf Raftl,P-17740,GK,goal keeper,AUT,T-05,Austria,WC-1934,1934 FIFA Men's World Cup,0
275,Anton Schall,P-87474,FW,forward,AUT,T-05,Austria,WC-1934,1934 FIFA Men's World Cup,0
276,Willibald Schmaus,P-14790,DF,defender,AUT,T-05,Austria,WC-1934,1934 FIFA Men's World Cup,0
277,Karl Sesta,P-05609,DF,defender,AUT,T-05,Austria,WC-1934,1934 FIFA Men's World Cup,0
278,Matthias Sindelar,P-11865,FW,forward,AUT,T-05,Austria,WC-1934,1934 FIFA Men's World Cup,0
279,Josef Smistik,P-71630,MF,midfielder,AUT,T-05,Austria,WC-1934,1934 FIFA Men's World Cup,0
280,Josef Stroh,P-30750,FW,forward,AUT,T-05,Austria,WC-1934,1934 FIFA Men's World Cup,0
281,Johann Urbanek,P-97102,MF,midfielder,AUT,T-05,Austria,WC-1934,1934 FIFA Men's World Cup,0
282,Rudolf Viertl,P-65339,FW,forward,AUT,T-05,Austria,WC-1934,1934 FIFA Men's World Cup,0
283,Franz Wagner,P-39159,MF,midfielder,AUT,T-05,Austria,WC-1934,1934 FIFA Men's World Cup,0
284,Hans Walzhofer,P-19490,FW,forward,AUT,T-05,Austria,WC-1934,1934 FIFA Men's World Cup,0
285,Karl Zischek,P-05719,FW,forward,AUT,T-05,Austria,WC-1934,1934 FIFA Men's World Cup,0
286,Arnold Badjou,P-20690,GK,goal keeper,BEL,T-06,Belgium,WC-1934,1934 FIFA Men's World Cup,0
287,DÃ©sirÃ© Bourgeois,P-57945,MF,midfielder,BEL,T-06,Belgium,WC-1934,1934 FIFA Men's World Cup,0
288,Jean Brichaut,P-56476,FW,forward,BEL,T-06,Belgium,WC-1934,1934 FIFA Men's World Cup,0
289,Jean Capelle,P-27187,FW,forward,BEL,T-06,Belgium,WC-1934,1934 FIFA Men's World Cup,0
290,Jean Claessens,P-89966,MF,midfielder,BEL,T-06,Belgium,WC-1934,1934 FIFA Men's World Cup,0
291,FranÃ§ois Devries,P-31088,FW,forward,BEL,T-06,Belgium,WC-1934,1934 FIFA Men's World Cup,0
292,Laurent Grimmonprez,P-28338,FW,forward,BEL,T-06,Belgium,WC-1934,1934 FIFA Men's World Cup,0
293,August Hellemans,P-61253,MF,midfielder,BEL,T-06,Belgium,WC-1934,1934 FIFA Men's World Cup,0
294,Albert Heremans,P-97896,FW,forward,BEL,T-06,Belgium,WC-1934,1934 FIFA Men's World Cup,0
295,Constant Joacim,P-00356,DF,defender,BEL,T-06,Belgium,WC-1934,1934 FIFA Men's World Cup,0
296,Robert Lamoot,P-03817,FW,forward,BEL,T-06,Belgium,WC-1934,1934 FIFA Men's World Cup,0
297,FranÃ§ois Ledent,P-93825,FW,forward,BEL,T-06,Belgium,WC-1934,1934 FIFA Men's World Cup,0
298,Jules Pappaert,P-51930,DF,defender,BEL,T-06,Belgium,WC-1934,1934 FIFA Men's World Cup,0
299,Frans Peeraer,P-11200,MF,midfielder,BEL,T-06,Belgium,WC-1934,1934 FIFA Men's World Cup,0
300,Victor Putmans,P-81829,MF,midfielder,BEL,T-06,Belgium,WC-1934,1934 FIFA Men's World Cup,0
301,RenÃ© Simons,P-87214,MF,midfielder,BEL,T-06,Belgium,WC-1934,1934 FIFA Men's World Cup,0
302,Philibert Smellinckx,P-38767,DF,defender,BEL,T-06,Belgium,WC-1934,1934 FIFA Men's World Cup,0
303,Joseph Van Ingelgem,P-97759,MF,midfielder,BEL,T-06,Belgium,WC-1934,1934 FIFA Men's World Cup,0
304,AndrÃ© Vandewyer,P-32287,GK,goal keeper,BEL,T-06,Belgium,WC-1934,1934 FIFA Men's World Cup,0
305,Louis Versyp,P-69286,FW,forward,BEL,T-06,Belgium,WC-1934,1934 FIFA Men's World Cup,0
306,Bernard Voorhoof,P-85443,FW,forward,BEL,T-06,Belgium,WC-1934,1934 FIFA Men's World Cup,0
307,FÃ©lix Welkenhuysen,P-01972,MF,midfielder,BEL,T-06,Belgium,WC-1934,1934 FIFA Men's World Cup,0
308, Almeida,P-63886,FW,forward,BRA,T-09,Brazil,WC-1934,1934 FIFA Men's World Cup,0
309, Ariel,P-32881,MF,midfielder,BRA,T-09,Brazil,WC-1934,1934 FIFA Men's World Cup,0
310, Armandinho,P-91413,FW,forward,BRA,T-09,Brazil,WC-1934,1934 FIFA Men's World Cup,0
311, Ãttila,P-07398,FW,forward,BRA,T-09,Brazil,WC-1934,1934 FIFA Men's World Cup,0
312, Canalli,P-03130,MF,midfielder,BRA,T-09,Brazil,WC-1934,1934 FIFA Men's World Cup,0
313,Waldemar de Brito,P-52951,FW,forward,BRA,T-09,Brazil,WC-1934,1934 FIFA Men's World Cup,0
314, Germano,P-48079,GK,goal keeper,BRA,T-09,Brazil,WC-1934,1934 FIFA Men's World Cup,0
315,Sylvio Hoffmann,P-93712,DF,defender,BRA,T-09,Brazil,WC-1934,1934 FIFA Men's World Cup,0
316,Carvalho Leite,P-72889,FW,forward,BRA,T-09,Brazil,WC-1934,1934 FIFA Men's World Cup,0
317, LeÃ´nidas,P-09730,FW,forward,BRA,T-09,Brazil,WC-1934,1934 FIFA Men's World Cup,0
318, Luisinho,P-35048,FW,forward,BRA,T-09,Brazil,WC-1934,1934 FIFA Men's World Cup,0
319,Luiz Luz,P-66864,DF,defender,BRA,T-09,Brazil,WC-1934,1934 FIFA Men's World Cup,0
320, Martim,P-70690,MF,midfielder,BRA,T-09,Brazil,WC-1934,1934 FIFA Men's World Cup,0
321, OctacÃ­lio,P-77114,DF,defender,BRA,T-09,Brazil,WC-1934,1934 FIFA Men's World Cup,0
322, Pamplona,P-32535,MF,midfielder,BRA,T-09,Brazil,WC-1934,1934 FIFA Men's World Cup,0
323, Patesko,P-85795,FW,forward,BRA,T-09,Brazil,WC-1934,1934 FIFA Men's World Cup,0
324, Pedrosa,P-08627,GK,goal keeper,BRA,T-09,Brazil,WC-1934,1934 FIFA Men's World Cup,0
325, Tinoco,P-03576,MF,midfielder,BRA,T-09,Brazil,WC-1934,1934 FIFA Men's World Cup,0
326, Waldyr,P-93990,MF,midfielder,BRA,T-09,Brazil,WC-1934,1934 FIFA Men's World Cup,0
327,Jaroslav BouÄek,P-94788,MF,midfielder,CSK,T-21,Czechoslovakia,WC-1934,1934 FIFA Men's World Cup,0
328,Jaroslav Burgr,P-76056,DF,defender,CSK,T-21,Czechoslovakia,WC-1934,1934 FIFA Men's World Cup,0
329,Å tefan ÄŒambal,P-28531,MF,midfielder,CSK,T-21,Czechoslovakia,WC-1934,1934 FIFA Men's World Cup,0
330,Josef ÄŒtyÅ™okÃ½,P-68716,DF,defender,CSK,T-21,Czechoslovakia,WC-1934,1934 FIFA Men's World Cup,0
331,Ferdinand DauÄÃ­k,P-70254,DF,defender,CSK,T-21,Czechoslovakia,WC-1934,1934 FIFA Men's World Cup,0
332,FrantiÅ¡ek Junek,P-19582,FW,forward,CSK,T-21,Czechoslovakia,WC-1934,1934 FIFA Men's World Cup,0
333,GÃ©za Kalocsay,P-88929,FW,forward,CSK,T-21,Czechoslovakia,WC-1934,1934 FIFA Men's World Cup,0
334,Vlastimil KopeckÃ½,P-64425,MF,midfielder,CSK,T-21,Czechoslovakia,WC-1934,1934 FIFA Men's World Cup,0
335,Josef KoÅ¡Å¥Ã¡lek,P-53978,MF,midfielder,CSK,T-21,Czechoslovakia,WC-1934,1934 FIFA Men's World Cup,0
336,Rudolf KrÄil,P-30773,MF,midfielder,CSK,T-21,Czechoslovakia,WC-1934,1934 FIFA Men's World Cup,0
337,OldÅ™ich NejedlÃ½,P-60513,FW,forward,CSK,T-21,Czechoslovakia,WC-1934,1934 FIFA Men's World Cup,0
338,ÄŒestmÃ­r Patzel,P-70970,GK,goal keeper,CSK,T-21,Czechoslovakia,WC-1934,1934 FIFA Men's World Cup,0
339,FrantiÅ¡ek PlÃ¡niÄka,P-52528,GK,goal keeper,CSK,T-21,Czechoslovakia,WC-1934,1934 FIFA Men's World Cup,0
340,AntonÃ­n PuÄ,P-51219,FW,forward,CSK,T-21,Czechoslovakia,WC-1934,1934 FIFA Men's World Cup,0
341,Josef SilnÃ½,P-23820,FW,forward,CSK,T-21,Czechoslovakia,WC-1934,1934 FIFA Men's World Cup,0
342,Adolf Å imperskÃ½,P-94005,MF,midfielder,CSK,T-21,Czechoslovakia,WC-1934,1934 FIFA Men's World Cup,0
343,JiÅ™Ã­ Sobotka,P-58983,FW,forward,CSK,T-21,Czechoslovakia,WC-1934,1934 FIFA Men's World Cup,0
344,Erich Srbek,P-57162,FW,forward,CSK,T-21,Czechoslovakia,WC-1934,1934 FIFA Men's World Cup,0
345,FrantiÅ¡ek Å terc,P-21644,FW,forward,CSK,T-21,Czechoslovakia,WC-1934,1934 FIFA Men's World Cup,0
346,FrantiÅ¡ek Svoboda,P-13470,FW,forward,CSK,T-21,Czechoslovakia,WC-1934,1934 FIFA Men's World Cup,0
347,AntonÃ­n VodiÄka,P-64843,MF,midfielder,CSK,T-21,Czechoslovakia,WC-1934,1934 FIFA Men's World Cup,0
348,Ladislav Å½enÃ­Å¡ek,P-42431,DF,defender,CSK,T-21,Czechoslovakia,WC-1934,1934 FIFA Men's World Cup,0
349,Mohammed Bakhati,P-87740,MF,midfielder,EGY,T-26,Egypt,WC-1934,1934 FIFA Men's World Cup,0
350,Hassan El-Far,P-78354,MF,midfielder,EGY,T-26,Egypt,WC-1934,1934 FIFA Men's World Cup,0
351,Ali El-Kaf,P-62813,DF,defender,EGY,T-26,Egypt,WC-1934,1934 FIFA Men's World Cup,0
352,Mahmoud El-Nigero,P-76014,FW,forward,EGY,T-26,Egypt,WC-1934,1934 FIFA Men's World Cup,0
353,Yacout El-Soury,P-96407,DF,defender,EGY,T-26,Egypt,WC-1934,1934 FIFA Men's World Cup,0
354,Aziz Fahmy,P-82850,GK,goal keeper,EGY,T-26,Egypt,WC-1934,1934 FIFA Men's World Cup,0
355,Abdulrahman Fawzi,P-28239,FW,forward,EGY,T-26,Egypt,WC-1934,1934 FIFA Men's World Cup,0
356,Ahmed Halim Ibrahim,P-44834,MF,midfielder,EGY,T-26,Egypt,WC-1934,1934 FIFA Men's World Cup,0
357, Hamidu,P-18819,DF,defender,EGY,T-26,Egypt,WC-1934,1934 FIFA Men's World Cup,0
358,Mohammed Hassan,P-66692,FW,forward,EGY,T-26,Egypt,WC-1934,1934 FIFA Men's World Cup,0
359,Hafez Kasseb,P-55444,MF,midfielder,EGY,T-26,Egypt,WC-1934,1934 FIFA Men's World Cup,0
360,Mohamed Latif,P-45036,FW,forward,EGY,T-26,Egypt,WC-1934,1934 FIFA Men's World Cup,0
361,Labib Mahmoud,P-13156,FW,forward,EGY,T-26,Egypt,WC-1934,1934 FIFA Men's World Cup,0
362,Mustafa Mansour,P-17075,GK,goal keeper,EGY,T-26,Egypt,WC-1934,1934 FIFA Men's World Cup,0
363,Mahmoud Mokhtar,P-46343,FW,forward,EGY,T-26,Egypt,WC-1934,1934 FIFA Men's World Cup,0
364,Kamel Mosaoud,P-12336,FW,forward,EGY,T-26,Egypt,WC-1934,1934 FIFA Men's World Cup,0
365,Ismail Rafaat,P-01246,MF,midfielder,EGY,T-26,Egypt,WC-1934,1934 FIFA Men's World Cup,0
366,Hassan Raghab,P-48383,MF,midfielder,EGY,T-26,Egypt,WC-1934,1934 FIFA Men's World Cup,0
367,Mostafa Taha,P-96789,FW,forward,EGY,T-26,Egypt,WC-1934,1934 FIFA Men's World Cup,0
368,Moustafa Helmi Youssef,P-67758,MF,midfielder,EGY,T-26,Egypt,WC-1934,1934 FIFA Men's World Cup,0
369,Joseph Alcazar,P-09225,FW,forward,FRA,T-30,France,WC-1934,1934 FIFA Men's World Cup,0
370,Alfred Aston,P-93801,FW,forward,FRA,T-30,France,WC-1934,1934 FIFA Men's World Cup,0
371,Georges Beaucourt,P-45731,MF,midfielder,FRA,T-30,France,WC-1934,1934 FIFA Men's World Cup,0
372,Roger Courtois,P-52655,FW,forward,FRA,T-30,France,WC-1934,1934 FIFA Men's World Cup,0
373,Robert DÃ©fossÃ©,P-36153,GK,goal keeper,FRA,T-30,France,WC-1934,1934 FIFA Men's World Cup,0
374,Edmond Delfour,P-10604,MF,midfielder,FRA,T-30,France,WC-1934,1934 FIFA Men's World Cup,0
375,CÃ©lestin Delmer,P-53878,MF,midfielder,FRA,T-30,France,WC-1934,1934 FIFA Men's World Cup,0
376,Louis Gabrillargues,P-30130,MF,midfielder,FRA,T-30,France,WC-1934,1934 FIFA Men's World Cup,0
377,Joseph Gonzales,P-84475,DF,defender,FRA,T-30,France,WC-1934,1934 FIFA Men's World Cup,0
378,Fritz Keller,P-26041,FW,forward,FRA,T-30,France,WC-1934,1934 FIFA Men's World Cup,0
379,Pierre Korb,P-45865,FW,forward,FRA,T-30,France,WC-1934,1934 FIFA Men's World Cup,0
380,Lucien Laurent,P-05470,FW,forward,FRA,T-30,France,WC-1934,1934 FIFA Men's World Cup,0
381,NoÃ«l LiÃ©taer,P-26292,MF,midfielder,FRA,T-30,France,WC-1934,1934 FIFA Men's World Cup,0
382,RenÃ© Llense,P-59589,GK,goal keeper,FRA,T-30,France,WC-1934,1934 FIFA Men's World Cup,0
383,Jacques Mairesse,P-69033,DF,defender,FRA,T-30,France,WC-1934,1934 FIFA Men's World Cup,0
384,Ã‰tienne Mattler,P-67332,DF,defender,FRA,T-30,France,WC-1934,1934 FIFA Men's World Cup,0
385,Jean Nicolas,P-70804,FW,forward,FRA,T-30,France,WC-1934,1934 FIFA Men's World Cup,0
386,Roger Rio,P-49701,MF,midfielder,FRA,T-30,France,WC-1934,1934 FIFA Men's World Cup,0
387,Alex ThÃ©pot,P-50248,GK,goal keeper,FRA,T-30,France,WC-1934,1934 FIFA Men's World Cup,0
388,Jules Vandooren,P-46249,DF,defender,FRA,T-30,France,WC-1934,1934 FIFA Men's World Cup,0
389,Ã‰mile Veinante,P-02281,FW,forward,FRA,T-30,France,WC-1934,1934 FIFA Men's World Cup,0
390,Georges Verriest,P-13166,MF,midfielder,FRA,T-30,France,WC-1934,1934 FIFA Men's World Cup,0
391,Ernst Albrecht,P-82536,MF,midfielder,DEU,T-31,Germany,WC-1934,1934 FIFA Men's World Cup,0
392,Jakob Bender,P-54695,MF,midfielder,DEU,T-31,Germany,WC-1934,1934 FIFA Men's World Cup,0
393,Fritz Buchloh,P-81440,GK,goal keeper,DEU,T-31,Germany,WC-1934,1934 FIFA Men's World Cup,0
394,Willy Busch,P-27770,DF,defender,DEU,T-31,Germany,WC-1934,1934 FIFA Men's World Cup,0
395,Edmund Conen,P-77348,FW,forward,DEU,T-31,Germany,WC-1934,1934 FIFA Men's World Cup,0
396,Franz Dienert,P-74210,FW,forward,DEU,T-31,Germany,WC-1934,1934 FIFA Men's World Cup,0
397,Rudolf Gramlich,P-27139,MF,midfielder,DEU,T-31,Germany,WC-1934,1934 FIFA Men's World Cup,0
398,Sigmund Haringer,P-69645,DF,defender,DEU,T-31,Germany,WC-1934,1934 FIFA Men's World Cup,0
399,Matthias Heidemann,P-99592,FW,forward,DEU,T-31,Germany,WC-1934,1934 FIFA Men's World Cup,0
400,Karl Hohmann,P-56231,MF,midfielder,DEU,T-31,Germany,WC-1934,1934 FIFA Men's World Cup,0
401,Hans Jakob,P-90001,GK,goal keeper,DEU,T-31,Germany,WC-1934,1934 FIFA Men's World Cup,0
402,Paul Janes,P-24404,DF,defender,DEU,T-31,Germany,WC-1934,1934 FIFA Men's World Cup,0
403,Stanislaus Kobierski,P-04241,FW,forward,DEU,T-31,Germany,WC-1934,1934 FIFA Men's World Cup,0
404,Willibald KreÃŸ,P-74349,GK,goal keeper,DEU,T-31,Germany,WC-1934,1934 FIFA Men's World Cup,0
405,Ernst Lehner,P-38753,FW,forward,DEU,T-31,Germany,WC-1934,1934 FIFA Men's World Cup,0
406,Reinhold MÃ¼nzenberg,P-60828,DF,defender,DEU,T-31,Germany,WC-1934,1934 FIFA Men's World Cup,0
407,Rudolf Noack,P-30818,FW,forward,DEU,T-31,Germany,WC-1934,1934 FIFA Men's World Cup,0
408,Hans Schwartz,P-72423,DF,defender,DEU,T-31,Germany,WC-1934,1934 FIFA Men's World Cup,0
409,Otto Siffling,P-53238,FW,forward,DEU,T-31,Germany,WC-1934,1934 FIFA Men's World Cup,0
410,Josef Streb,P-92333,FW,forward,DEU,T-31,Germany,WC-1934,1934 FIFA Men's World Cup,0
411,Fritz Szepan,P-86518,FW,forward,DEU,T-31,Germany,WC-1934,1934 FIFA Men's World Cup,0
412,Paul Zielinski,P-85695,MF,midfielder,DEU,T-31,Germany,WC-1934,1934 FIFA Men's World Cup,0
413,IstvÃ¡n Avar,P-18927,FW,forward,HUN,T-36,Hungary,WC-1934,1934 FIFA Men's World Cup,0
414,SÃ¡ndor BÃ­rÃ³,P-81185,DF,defender,HUN,T-36,Hungary,WC-1934,1934 FIFA Men's World Cup,0
415,JÃ¡nos DudÃ¡s,P-31849,MF,midfielder,HUN,T-36,Hungary,WC-1934,1934 FIFA Men's World Cup,0
416,Gyula FutÃ³,P-26210,DF,defender,HUN,T-36,Hungary,WC-1934,1934 FIFA Men's World Cup,0
417,JÃ³zsef HÃ¡da,P-70689,GK,goal keeper,HUN,T-36,Hungary,WC-1934,1934 FIFA Men's World Cup,0
418,Tibor KemÃ©ny,P-81445,FW,forward,HUN,T-36,Hungary,WC-1934,1934 FIFA Men's World Cup,0
419,Gyula LÃ¡zÃ¡r,P-54489,MF,midfielder,HUN,T-36,Hungary,WC-1934,1934 FIFA Men's World Cup,0
420,Imre Markos,P-23517,FW,forward,HUN,T-36,Hungary,WC-1934,1934 FIFA Men's World Cup,0
421,IstvÃ¡n PalotÃ¡s,P-32085,MF,midfielder,HUN,T-36,Hungary,WC-1934,1934 FIFA Men's World Cup,0
422,Gyula PolgÃ¡r,P-10473,MF,midfielder,HUN,T-36,Hungary,WC-1934,1934 FIFA Men's World Cup,0
423,GyÃ¶rgy SÃ¡rosi,P-89034,FW,forward,HUN,T-36,Hungary,WC-1934,1934 FIFA Men's World Cup,0
424,RezsÅ‘ Somlai,P-09142,MF,midfielder,HUN,T-36,Hungary,WC-1934,1934 FIFA Men's World Cup,0
425,LÃ¡szlÃ³ Sternberg,P-14531,DF,defender,HUN,T-36,Hungary,WC-1934,1934 FIFA Men's World Cup,0
426,Antal SzabÃ³,P-60980,GK,goal keeper,HUN,T-36,Hungary,WC-1934,1934 FIFA Men's World Cup,0
